"id_Pregunta","Titulo","Cuerpo","Categoria","Clase","Seguidores","Respuestas","Idioma"
"20151218091754AAEhZ76","¿Como debemos prevenir la homosexualidad en nuestros seres queridos?","<br/> ","Lesbian, Gay, Bisexual, and Transgendered, Cultures &amp; Groups, Society &amp; Culture","M-RAFAGA","1","27","ESP"
"20151218112922AAfOJ09","¿Que juegos me recomiendan? me gustan los de Carreras y aventura RPG. ya tengo la need for speed: Most Wanted.y Grand Thef Auto: San Andreas?","esta es la información de mi pc:  <br/> <br/>  <br/> <br/> sistema operativo:  <br/> <br/> de 32 bits, Windows 7 Professional (Service pack 1). <br/> <br/> procesador: <br/> <br/> intel(R) Atom(TM) CPU N570   @1.66GHz   1.67GHz. ","Computers &amp; Internet, Internet, YouTube","PERMANENTER","0","4","ESP"
"20151219113026AAWtSrW","¿Cuando se agusana un refrigerador aun sirve??","<br/> ","Conservation, Environment, Green Living","PERMANENTER","0","18","ESP"
"20151220073156AAtn4z6","¿Qué significa soñar 2 veces en el mismo sueño con un lago sucio y que caes a el en un auto?","Todo el sueño empezó en el lago que mi papa en el auto iba manejando y yo y mi hermano en los asientos de atrás lo extraño es que mi hermano le dijo ""acércate al lago""y mi papa se acercó sabiendo que podíamos caer, pero no no caímos,(el lago era sucio y pierdroso sí caías Ahi morías) para salir de dónde estábamos teníamos que subir una montaña recta era peligro subirla, pero parecía que a mi papa le encantaba lo peligro y subimos y todo estuvo bien. De repente volvía a abrir los ojos y ya era otro día en mi sueño y ya que me volví a dormir (en mi sueño) soñé lo mismo pero que esta vez iba mi tío en el asiento del copiloto (hermano de mi papa) y cuando intentamos subir la montaña nos desviados y rodamos en el carro hacia el lago pero no caímos, y luto era como otro día lo Volvo a soñar (en mi sueño) que estábamos de nuevo ahí con mi tío todavía y que intentamos subir la montaña y volvimos a caer pero ahora si en el agua sucia,Pedroza,y con muchas olas,de repente mi tío no estaba en el carro, el carro flotaba y poco a poco no llevaba ala orilla hasta que lo hizo,pero no encontrábamos a mi tío pensamos que había caído en el río, pero llego un señor y nos dijo ""el esta allá"" y sí aya estaba había caído afuera del río y ya hasta ahí soñé. ","Dream Interpretation, Social Science","PERMANENTER","0","6","ESP"
"20151220095048AAjQPBW","¿Los números negativos forman parte de los racionales????","<br/> ","Homework Help, Education &amp; Reference","PERIODICA","0","4","ESP"
"20151220134304AArCDJH","¿Es Darth Salinas la fuerza mas obscura en la política mexicana?","<br/> ","Politics &amp; Government, Military","RAFAGA","2","16","ESP"
"20151220140416AANqi5V","How do i disinfect a dishcloth?","<br/> ","Home &amp; Garden, Decorating &amp; Remodeling","PERMANENTER","0","12","ENG"
"20151222065628AA9BbCE","Going hunting and scared to miss the deer?","I'm a girl and I have been in hunting stands lots of times for deer and hog hunting but a lot of times I don't see anything or the person I'm with says the deer is too small. my dad is taking me today to get my first deer because the deer cameras show a lot of movement so we will probably see one today. everytime I've propped my gun up  just to look through the scope at them I shake so bad. is there anything I can do to ease my nerves? ","Outdoor Recreation, Hunting, Sports","PERMANENTER","0","4","ENG"
"20151222154917AATqNEz","What is minecraft?","<br/> ","Video &amp; Online Games, Games &amp; Recreation","M-RAFAGA","3","82","ENG"
"20151222183730AAkV6S5","I don t want to be in my sister in laws wedding anymore. My brother and his fiancee have been planning a wedding over the past 2 years?","They will be married this June. I was asked right away by my future sister in law to be a bridesmaid. I of course said yes and since then we ve gotten closer. I even considered her one of my good friends. The reason I no longer want to be involved is being around her with other people(other bridesmaids) she is completely two faced and so are they. They constantly talk about the last person who left the room and act like high schoolers. (We re mid 20 s) I find it uncomfortable to be around them and no longer feel I can trust my sister in law specifically because of a petty fight where she exclaimed I was lucky I was her sister in law. (Lucky for what I don t know but I perceived it in a threatening way.)  We haven t talked much since then but I ve determined I don t like her very much for who she actually is and can tell she has in the past put up a front around me.I am deciding whether I should bow out, suck it up for my brother our something in between. I just can t imagine it being anything more than a pain to be around all of these other women for all the parties and events that are expected of a bridesmaid. ","Weddings, Family &amp; Relationships","PERMANENTER","0","17","ENG"
"20151222213224AA0UgS7","WWE. Where are these guys now? Seriously?","Batista,carlito,mark jindrak,jinder mahal,Chris masters, Orlando Jordan, Rene Dupree, Brodus clay,Evan Bourne, Justin Gabriel, Ezekiel Jackson,Vladimir Kozlov, and great khali ","Sports","RAFAGA","0","7","ENG"
"20151222225423AAZUlL8","¿Se puede trabajar con el cabello largo siendo hombre este 2016 ?","<br/> ","Business &amp; Finance, Insurance","RAFAGA","0","5","ESP"
"20151223053451AAbN9ck","¿Sabían que Anonymus encontró confirmaciones de que maMonreal del partido M0RENA tiene nexos con narko y tratista?","Les dejo el video, maMonreal es el delincuente priista adorado por el Peje por el partido Morena: <br/> <br/>  <br/> <br/> https://www.youtube.com/watch?v=oe0hZl_Dfjo ","Home &amp; Garden, Decorating &amp; Remodeling","RAFAGA","0","8","ESP"
"20151223100433AA507sL","Hi i am looking for a dog?","our family just decided that we are going to get a small teacup kind of dog, but we know that we are going to have spend like 500$ on it before we do can somebody find me a free dog or maybe under 100 dollars asap.</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">what i meant was a small dog</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">probably around 6 to 5 inches long ","Dogs, Pets","PERMANENTER","0","14","ENG"
"20151223112821AASFviQ","¿En realidad el Peje es pobre?","<br/> ","Home &amp; Garden, Decorating &amp; Remodeling","DRIFT","0","4","ESP"
"20151224115554AABIfXk","What time does kfc close Christmas eve?","<br/> ","Fast Food, Dining Out, India","PERIODICA","1","37","ENG"
"20151225000300AAOFXrn","¿Alguien sabe el nombre de los teletubbies ?","Curiosidad ","Games &amp; Recreation","OTROS","0","6","ESP"
"20151225152815AA23fyV","My pc currently has 8GB ram, will it make a huge difference to my pc games if I have 16GB instead?","<br/> ","PC, Games &amp; Gear, Consumer Electronics","PERMANENTER","0","9","ENG"
"20151225183416AAt8C5S","¿Bese a mi prima mientras ella estaba dormida! Estuvo mal?","Lo que pasa es que mis familiares pasamos la Navidad en mi casa, una prima tuvo que dormir en mi misma cama, ella y yo nos llevamos muy muy bien desde pequeños, siempre hablabamos de lo que nos pasaba en el colegio, yo le contaba sobre las niñas que me gustaban y siempre nos hacemos reír; Todo comenzo ya que me levante porque ella estaba hablando dormida, luego me di cuenta que la cara de ella estaba en frentesito a la mia, y yo me pregunte, y si le doy un beso? entonces me arriesgue y le TOQUE LOS LABIOS, no fue exactamente un beso ya que estaba dormida xD pero lo hize con la intencion de saber de que cuando tenga mi primera novia yo... ya sepa como se siente dar un beso, pero estuvo mal que mi primer beso fuera con mi prima? ella no lo sabe!! Ella no me gusta ni nada, solo que me dieron ganas de darle un beso y ya! No quiero nada mayor a un beso ya que ambos tenemos apenas 14 años D: ","Dogs, Pets","PERMANENTER","2","31","ESP"
"20151226054128AAPp6Jo","Is similar and identical the same thing?","<br/> ","Words &amp; Wordplay, Education &amp; Reference","PERMANENTER","1","10","ENG"
"20151226114656AAyM2ma","What it takes to make a Scorpio trust you?","<br/> ","Entertainment &amp; Music","PERMANENTER","4","19","ENG"
"20151226202930AAL86bj","As a morning person, would you take on a job from midnight to 6AM?","<br/>     <span itemprop=""text"" class=""ya-q-text"">You being a senior citizen. ","Senior Citizens, Cultures &amp; Groups, Society &amp; Culture","PERMANENTER","1","30","ENG"
"20151227033530AAuHARE","Can I get a tattoo at the age of 16?","I live in Texas and most of the websites I ve checked say that I can legally get a tattoo under parental consent which I will have if I get a tattoo. it won t be a big tattoo just something minor. ","Beauty &amp; Style, Tattoos, Skin &amp; Body","PERMANENTER","0","14","ENG"
"20151227103204AA7jGLq","¿El desayuno en verdad es el alimento más importante del día?","<br/> ","Other - Food &amp; Drink, Food &amp; Drink","PERMANENTER","0","6","ESP"
"20151227124947AAZogcb","I have lost my tickets but I have proof that I did buy then what can I do?","<br/> ","Local Businesses, Bangalore","PERMANENTER","0","15","ENG"
"20151227130739AAPKHuV","Why doesn't the U.S take in more Syrian refugees?","<br/> ","Politics &amp; Government, Military","RAFAGA","0","16","ENG"
"20151227141525AA8lPof","¿Ayuda no tengo a nadie :( y me siento super sola no tengo a nadie con quien compartir mi felicidad y superar mis tristezas ayuda............?","Veran lo que pasa es que yo solía ser una niña sociable y todo pero con el pasar del tiempo me empecé a encerrar en mi habitación y a navegar en la web hasta que perdí a  todos mis amigos y pues quisiera empezar de cero pero no se como ya que todos saben que me aislo y aparte me gusta mucho la música en ingles y no me gusta el reggaeton, será  por eso que no me aceptan, tampoco quiero cambiar para agradar pues me gusta mí forma de ser, solo que necesito amigos.</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">Tengo 14 años ","Friends, Family &amp; Relationships","PERMANENTER","1","21","ESP"
"20151227163258AAKB8Rb","How to run 2 miles in less than 10 minutes?","<br/> ","Mathematics, Science &amp; Mathematics, Alternative","PERMANENTER","0","12","ENG"
"20151227164102AAlCs5o","Are NBA players paid extra to play on Christmas?","I know it's an honor to be asked to play but Christmas is a pretty major holiday. I'm certain they'd rather be home as their kids open the gifts they work so hard to provide to them.  Even though $ isnt really an object for most of them.... Are they paid extra? ","Basketball, Sports","PERIODICA","0","6","ENG"
"20151228185135AAye5df","¿Intercambio de clicks adf.ly... >>> http://adf.ly/1UG4dz <<<?","<br/> ","Business &amp; Finance, Insurance","OTROS","0","4","ESP"
"20151228214413AAXRA43","Does love spells work because I had two done and none worked?","<br/> ","Mythology &amp; Folklore, Society &amp; Culture","OTROS","0","9","ENG"
"20151229055852AAqDabs","Is there a tattoo shop in Virginia, USA that will tattoo at age 15?","I m turning 15 and I have wanted this tattoo for 3 years. It is an anchor about the size of a quarter on my ankle. I have my parents consent and she plans on talking me. I live just south of Richmond. Please don t try and discourage me. ","Beauty &amp; Style, Tattoos, Skin &amp; Body","RAFAGA","0","5","ENG"
"20151229071532AABE7jd","Suggest any good pubs in Mumbai?","<br/> ","Mumbai, Dining Out, India","OTROS","0","8","ENG"
